515;0.214355;27;50;30;5;20
515;0.214359;27;50;30;5;20
515;0.216979;27;50;30;5;20
503;0.423297;54;50;30;5;20
503;0.425039;54;50;30;5;20
503;0.423633;54;50;30;5;20
489;0.527051;68;50;30;5;20
489;0.520281;68;50;30;5;20
497;0.216878;28;50;30;5;20
497;0.220023;28;50;30;5;20
515;0.267897;34;50;29;5;20
532;0.154520;20;50;29;5;20
532;0.153244;20;50;29;5;20
532;0.155653;20;50;29;5;20
532;0.152370;20;50;29;5;20
532;0.154307;20;50;29;5;20
532;0.158831;20;50;29;5;20
516;0.245161;31;50;29;5;20
516;0.245991;31;50;29;5;20
516;0.241403;31;50;29;5;20
525;0.422197;54;50;28;5;20
520;0.219264;27;50;28;5;20
520;0.217428;27;50;28;5;20
520;0.217079;27;50;28;5;20
520;0.215194;27;50;28;5;20
526;0.405867;51;50;28;5;20
526;0.406386;51;50;28;5;20
526;0.412809;51;50;28;5;20
547;0.161523;20;50;28;5;20
547;0.161773;20;50;28;5;20
568;0.315224;39;50;27;5;20
542;0.344349;43;50;27;5;20
542;0.339339;43;50;27;5;20
542;0.344388;43;50;27;5;20
563;0.265236;33;50;27;5;20
563;0.269886;33;50;27;5;20
563;0.270037;33;50;27;5;20
563;0.269502;33;50;27;5;20
576;0.383089;49;50;27;5;20
576;0.396328;49;50;27;5;20
602;0.373089;45;50;26;5;20
602;0.368643;45;50;26;5;20
602;0.371481;45;50;26;5;20
593;0.320251;40;50;26;5;20
593;0.323492;40;50;26;5;20
593;0.317795;40;50;26;5;20
579;0.356281;43;50;26;5;20
579;0.355827;43;50;26;5;20
579;0.343425;43;50;26;5;20
595;0.458011;59;50;26;5;20
596;0.520418;64;50;25;5;20
611;0.453945;55;50;25;5;20
611;0.452320;55;50;25;5;20
617;0.343094;42;50;25;5;20
617;0.334765;42;50;25;5;20
617;0.347083;42;50;25;5;20
595;0.631681;76;50;25;5;20
595;0.629732;76;50;25;5;20
607;0.205097;25;50;25;5;20
607;0.205067;25;50;25;5;20
507;0.540901;70;50;30;5;50
495;0.768203;97;50;30;5;50
501;1.359291;174;50;30;5;50
511;0.824370;106;50;30;5;50
509;0.845046;108;50;30;5;50
518;0.492269;63;50;30;5;50
518;0.494760;63;50;30;5;50
496;0.587333;74;50;30;5;50
496;0.569558;74;50;30;5;50
495;1.080596;138;50;30;5;50
512;0.762913;96;50;29;5;50
534;0.639794;81;50;29;5;50
534;0.629082;81;50;29;5;50
530;0.513648;65;50;29;5;50
534;0.416830;52;50;29;5;50
534;0.410605;52;50;29;5;50
534;0.408210;52;50;29;5;50
512;1.761880;228;50;29;5;50
513;0.478863;61;50;29;5;50
513;0.477220;61;50;29;5;50
552;0.432158;54;50;28;5;50
552;0.428525;54;50;28;5;50
552;0.433292;54;50;28;5;50
553;0.471381;59;50;28;5;50
553;0.463595;59;50;28;5;50
525;1.302066;165;50;28;5;50
535;0.828226;104;50;28;5;50
535;0.512015;64;50;28;5;50
543;0.748412;94;50;28;5;50
543;0.749680;94;50;28;5;50
563;0.542650;67;50;27;5;50
558;0.738480;94;50;27;5;50
558;0.759100;94;50;27;5;50
557;0.694387;86;50;27;5;50
562;0.648966;81;50;27;5;50
562;0.652807;81;50;27;5;50
557;0.820018;102;50;27;5;50
550;1.385627;172;50;27;5;50
564;0.960259;121;50;27;5;50
563;0.777244;97;50;27;5;50
572;0.791012;99;50;26;5;50
590;0.446177;56;50;26;5;50
590;0.449868;56;50;26;5;50
584;0.863521;108;50;26;5;50
587;0.521612;64;50;26;5;50
587;0.521764;64;50;26;5;50
585;0.443792;55;50;26;5;50
585;0.446572;55;50;26;5;50
592;0.552719;67;50;26;5;50
592;0.538720;67;50;26;5;50
622;0.669626;83;50;25;5;50
622;0.681845;83;50;25;5;50
620;0.852567;106;50;25;5;50
594;0.566828;69;50;25;5;50
615;0.942424;116;50;25;5;50
615;0.937911;116;50;25;5;50
616;0.481824;58;50;25;5;50
617;0.520883;63;50;25;5;50
617;0.521746;63;50;25;5;50
612;0.688864;85;50;25;5;50
509;0.655902;84;50;30;5;70
509;0.648697;84;50;30;5;70
504;0.895962;115;50;30;5;70
498;1.152243;147;50;30;5;70
489;1.143048;146;50;30;5;70
490;1.100029;145;50;30;5;70
484;1.287573;165;50;30;5;70
503;0.975297;129;50;30;5;70
495;1.777376;229;50;30;5;70
503;1.175685;150;50;30;5;70
510;1.567217;199;50;29;5;70
511;1.717577;219;50;29;5;70
523;0.607926;79;50;29;5;70
523;0.608933;79;50;29;5;70
523;0.808475;104;50;29;5;70
516;1.291599;166;50;29;5;70
530;1.042154;132;50;29;5;70
497;1.574077;199;50;29;5;70
519;0.862885;110;50;29;5;70
524;1.020262;130;50;29;5;70
545;0.709371;90;50;28;5;70
545;0.714872;90;50;28;5;70
532;0.761740;96;50;28;5;70
531;1.135253;142;50;28;5;70
548;0.697773;87;50;28;5;70
542;1.624892;210;50;28;5;70
542;0.641734;82;50;28;5;70
540;0.841003;106;50;28;5;70
545;1.159328;146;50;28;5;70
530;0.885340;111;50;28;5;70
542;0.971997;122;50;27;5;70
558;0.650254;82;50;27;5;70
562;1.030262;128;50;27;5;70
567;0.734877;91;50;27;5;70
567;0.730542;91;50;27;5;70
556;1.024878;128;50;27;5;70
567;1.123364;141;50;27;5;70
549;1.582655;200;50;27;5;70
555;1.813644;231;50;27;5;70
538;1.469731;184;50;27;5;70
579;0.671335;83;50;26;5;70
580;1.207940;149;50;26;5;70
587;1.085884;133;50;26;5;70
575;2.038607;252;50;26;5;70
566;1.633305;200;50;26;5;70
589;0.739014;91;50;26;5;70
582;1.021439;130;50;26;5;70
579;1.194344;147;50;26;5;70
593;0.633593;79;50;26;5;70
593;0.642157;79;50;26;5;70
602;1.093403;133;50;25;5;70
593;1.779941;220;50;25;5;70
610;0.775245;94;50;25;5;70
609;1.146540;139;50;25;5;70
