347;0.349759;25;50;36;5;20
335;0.282748;20;50;36;5;20
335;0.280293;20;50;36;5;20
335;0.277886;20;50;36;5;20
339;0.352756;26;50;36;5;20
339;0.363833;26;50;36;5;20
339;0.351750;26;50;36;5;20
334;0.515695;38;50;36;5;20
334;0.513363;38;50;36;5;20
317;0.428127;31;50;36;5;20
327;0.910116;67;50;35;5;20
347;0.365622;27;50;35;5;20
347;0.373785;27;50;35;5;20
343;0.476980;35;50;35;5;20
343;0.477255;35;50;35;5;20
348;0.368052;27;50;35;5;20
348;0.366348;27;50;35;5;20
346;0.506231;37;50;35;5;20
346;0.507431;37;50;35;5;20
354;0.376420;27;50;35;5;20
360;0.668908;48;50;34;5;20
354;0.437740;32;50;34;5;20
354;0.446305;32;50;34;5;20
360;0.483116;35;50;34;5;20
360;0.482399;35;50;34;5;20
348;0.510667;37;50;34;5;20
348;0.517596;37;50;34;5;20
347;0.446488;33;50;34;5;20
347;0.451151;33;50;34;5;20
358;0.409361;29;50;34;5;20
363;0.563490;40;50;33;5;20
357;0.451670;32;50;33;5;20
357;0.448622;32;50;33;5;20
357;0.441492;32;50;33;5;20
359;0.654924;48;50;33;5;20
354;0.427494;31;50;33;5;20
354;0.430015;31;50;33;5;20
354;0.430040;31;50;33;5;20
356;0.815360;58;50;33;5;20
365;0.598634;43;50;33;5;20
381;0.748592;54;50;32;5;20
374;0.481057;34;50;32;5;20
382;0.410395;29;50;32;5;20
382;0.408304;29;50;32;5;20
382;0.403798;29;50;32;5;20
377;0.611285;43;50;32;5;20
362;0.515430;39;50;32;5;20
362;0.543826;39;50;32;5;20
381;0.785967;56;50;32;5;20
381;0.765070;56;50;32;5;20
389;0.398475;28;50;31;5;20
395;0.428976;30;50;31;5;20
395;0.425314;30;50;31;5;20
395;0.423155;30;50;31;5;20
395;0.508878;36;50;31;5;20
395;0.507516;36;50;31;5;20
378;0.357610;26;50;31;5;20
378;0.369807;26;50;31;5;20
396;0.673633;50;50;31;5;20
396;0.695548;50;50;31;5;20
335;0.701836;50;50;36;5;50
334;0.991092;73;50;36;5;50
337;1.171697;89;50;36;5;50
327;1.994728;148;50;36;5;50
338;0.856336;63;50;36;5;50
326;1.075333;79;50;36;5;50
329;0.720372;54;50;36;5;50
328;1.763873;129;50;36;5;50
337;0.885808;65;50;36;5;50
321;0.836593;61;50;36;5;50
341;2.044805;148;50;35;5;50
338;0.882104;66;50;35;5;50
333;1.905326;139;50;35;5;50
330;1.533203;114;50;35;5;50
331;1.901015;141;50;35;5;50
345;1.002466;72;50;35;5;50
329;2.133685;155;50;35;5;50
337;0.813938;60;50;35;5;50
326;1.307922;99;50;35;5;50
344;1.744635;129;50;35;5;50
350;0.761218;56;50;34;5;50
350;0.769394;56;50;34;5;50
345;1.072397;80;50;34;5;50
351;0.952581;69;50;34;5;50
354;1.103544;80;50;34;5;50
337;1.837278;136;50;34;5;50
342;1.763581;131;50;34;5;50
333;1.287595;93;50;34;5;50
345;1.198676;89;50;34;5;50
329;1.409668;103;50;34;5;50
369;0.786544;57;50;33;5;50
357;1.062340;76;50;33;5;50
353;0.869275;64;50;33;5;50
367;0.816603;60;50;33;5;50
367;0.841695;60;50;33;5;50
366;0.959657;72;50;33;5;50
351;1.330394;97;50;33;5;50
358;0.867802;62;50;33;5;50
365;1.209267;88;50;33;5;50
360;0.703076;50;50;33;5;50
361;1.301983;93;50;32;5;50
374;0.941338;67;50;32;5;50
380;0.959714;69;50;32;5;50
387;1.223010;89;50;32;5;50
366;1.928725;138;50;32;5;50
366;0.942736;68;50;32;5;50
379;0.800240;60;50;32;5;50
372;1.696445;124;50;32;5;50
354;1.813030;130;50;32;5;50
380;0.810014;59;50;32;5;50
383;1.461479;106;50;31;5;50
398;0.783667;55;50;31;5;50
378;1.375829;97;50;31;5;50
394;1.162515;82;50;31;5;50
383;0.729904;53;50;31;5;50
388;0.949258;67;50;31;5;50
394;1.441423;103;50;31;5;50
382;0.773287;57;50;31;5;50
392;1.111876;80;50;31;5;50
387;0.792685;57;50;31;5;50
326;1.195685;89;50;36;5;70
327;1.317017;96;50;36;5;70
333;1.011926;75;50;36;5;70
330;1.443756;106;50;36;5;70
318;1.804203;132;50;36;5;70
327;1.359822;101;50;36;5;70
317;1.169331;86;50;36;5;70
325;3.502138;260;50;36;5;70
319;1.646989;122;50;36;5;70
325;1.038976;78;50;36;5;70
343;1.016180;77;50;35;5;70
323;1.637288;119;50;35;5;70
331;2.388159;177;50;35;5;70
344;1.729347;128;50;35;5;70
337;1.657557;123;50;35;5;70
326;1.847046;137;50;35;5;70
333;2.895275;218;50;35;5;70
333;1.000558;73;50;35;5;70
341;2.003321;145;50;35;5;70
333;1.069931;78;50;35;5;70
336;1.332115;97;50;34;5;70
351;2.064583;151;50;34;5;70
342;2.663950;200;50;34;5;70
346;1.268932;94;50;34;5;70
347;2.609888;191;50;34;5;70
349;2.322157;169;50;34;5;70
348;2.106638;157;50;34;5;70
344;2.058569;151;50;34;5;70
364;1.398760;101;50;34;5;70
344;2.153822;157;50;34;5;70
356;1.291191;93;50;33;5;70
361;2.486665;181;50;33;5;70
359;2.092422;151;50;33;5;70
356;2.580307;186;50;33;5;70
358;1.739607;126;50;33;5;70
366;1.761396;131;50;33;5;70
